activation,alpha,drift_target,drift_z,hidden,mlp_excess_harm,mlp_test_r2,phase,ridge_test_r2,seed
tanh,10.0,dominant,10.0,"(8,)",74.33268869098193,-73.34179590381825,1,0.9908927871636711,1
tanh,10.0,dominant,10.0,"(8,)",75.5208955185768,-74.52992284759249,1,0.9909726709843019,2
tanh,10.0,dominant,10.0,"(8,)",81.09082613709597,-80.10225918993557,1,0.9885669471604092,3
tanh,10.0,dominant,10.0,"(8,)",74.10982483862988,-73.12003922812943,1,0.989785610500451,4
tanh,10.0,dominant,10.0,"(8,)",75.44588411264475,-74.45766884578785,1,0.9882152668568992,5
tanh,10.0,dominant,10.0,"(8,)",80.28190803947491,-79.29159759637625,1,0.990310443098661,6
tanh,10.0,dominant,10.0,"(8,)",78.26358245660992,-77.27615245703645,1,0.9874299995734811,7
tanh,10.0,dominant,10.0,"(8,)",81.21088954623828,-80.22098318462054,1,0.989906361617746,8
tanh,10.0,dominant,10.0,"(8,)",64.41244777858664,-63.42037681619283,1,0.9920709623938061,9
tanh,10.0,dominant,10.0,"(8,)",73.64148510461656,-72.65071627424625,1,0.9907688303703134,10
tanh,10.0,dominant,10.0,"(8,)",74.10788845016594,-73.11769214152679,1,0.9901963086391566,11
tanh,10.0,dominant,10.0,"(8,)",82.84285156978736,-81.85301594356916,1,0.989835626218194,12
tanh,10.0,dominant,10.0,"(8,)",80.08421773585981,-79.0953123862351,1,0.9889053496247137,13
tanh,10.0,dominant,10.0,"(8,)",83.52954013040706,-82.5410984627529,1,0.9884416676541538,14
tanh,10.0,dominant,10.0,"(8,)",79.67668753597154,-78.68659432571198,1,0.9900932102595545,15
tanh,10.0,dominant,10.0,"(8,)",69.11126742105087,-68.1208865787646,1,0.9903808422862674,16
tanh,10.0,dominant,10.0,"(8,)",72.76606732223613,-71.77515582680248,1,0.9909114954336549,17
tanh,10.0,dominant,10.0,"(8,)",77.32997215607764,-76.34012514681237,1,0.9898470092652806,18
tanh,10.0,dominant,10.0,"(8,)",79.89106381830784,-78.90271115835951,1,0.9883526599483323,19
identity,10.0,dominant,10.0,"(8,)",0.014719648153182496,0.975227484944846,1,0.9899471330980285,0
identity,10.0,dominant,10.0,"(8,)",0.016487925572641116,0.9726712292092794,1,0.9891591547819205,1
identity,10.0,dominant,10.0,"(8,)",0.018814428295267915,0.9712727762218679,1,0.9900872045171358,2
identity,10.0,dominant,10.0,"(8,)",0.01389741815910761,0.9745834188410407,1,0.9884808370001483,3
identity,10.0,dominant,10.0,"(8,)",0.012762765468921966,0.9751571738400168,1,0.9879199393089387,4
identity,10.0,dominant,10.0,"(8,)",0.01178754982826602,0.9782801553232177,1,0.9900677051514837,5
identity,10.0,dominant,10.0,"(8,)",0.00886983259974572,0.9805069035420347,1,0.9893767361417805,6
identity,10.0,dominant,10.0,"(8,)",0.004068006797137369,0.9847891439191258,1,0.9888571507162631,7
identity,10.0,dominant,10.0,"(8,)",0.006774385729960253,0.9832105736608289,1,0.9899849593907891,8
identity,10.0,dominant,10.0,"(8,)",0.01535120166409809,0.9744191853422708,1,0.9897703870063689,9
identity,10.0,dominant,10.0,"(8,)",0.013172238618522791,0.9766146098443156,1,0.9897868484628384,10
identity,10.0,dominant,10.0,"(8,)",0.016148501364351975,0.9750969332816859,1,0.9912454346460379,11
identity,10.0,dominant,10.0,"(8,)",0.016593504673195314,0.9721654514655962,1,0.9887589561387915,12
identity,10.0,dominant,10.0,"(8,)",0.009837345031116662,0.9803376183234351,1,0.9901749633545518,13
identity,10.0,dominant,10.0,"(8,)",0.006372615993910036,0.9835837346022015,1,0.9899563505961115,14
identity,10.0,dominant,10.0,"(8,)",0.01613265565833888,0.9736467243708102,1,0.9897793800291491,15
identity,10.0,dominant,10.0,"(8,)",0.008882761806683348,0.9819633963230233,1,0.9908461581297067,16
identity,10.0,dominant,10.0,"(8,)",0.00978648942553395,0.980908657163133,1,0.990695146588667,17
identity,10.0,dominant,10.0,"(8,)",0.0017787623260006047,0.9886183446029155,1,0.9903971069289161,18
identity,10.0,dominant,10.0,"(8,)",0.005018883383435702,0.9829662596349776,1,0.9879851430184133,19
identity,0.1,dominant,0.0,"(32, 16)",1.1106516350833928e-05,0.9895992429082585,2,0.9896103494246093,0
identity,0.1,dominant,0.0,"(32, 16)",-3.961354894899127e-05,0.9911965065771132,2,0.9911568930281642,1
identity,0.1,dominant,0.0,"(32, 16)",6.504879876934044e-05,0.9895775450254465,2,0.9896425938242158,2
identity,0.1,dominant,0.0,"(32, 16)",9.627584339533257e-06,0.9902793610261597,2,0.9902889886104992,3
identity,0.1,dominant,0.0,"(32, 16)",0.0002647719938522197,0.9898466594632538,2,0.990111431457106,4
identity,0.1,dominant,0.0,"(32, 16)",-2.9055663930188658e-05,0.9909476734146332,2,0.990918617750703,5
identity,0.1,dominant,0.0,"(32, 16)",3.405788968413592e-05,0.990159945072299,2,0.9901940029619831,6
identity,0.1,dominant,0.0,"(32, 16)",-1.8465128128308805e-05,0.9869475465113193,2,0.986929081383191,7
identity,0.1,dominant,0.0,"(32, 16)",-1.5225483683822816e-06,0.9893089785290604,2,0.989307455980692,8
identity,0.1,dominant,0.0,"(32, 16)",0.00017307628677931675,0.9898666918133349,2,0.9900397681001142,9
identity,0.1,dominant,2.0,"(32, 16)",1.1629374327637443e-05,0.989598826369983,2,0.9896104557443106,0
identity,0.1,dominant,2.0,"(32, 16)",-0.00014360540910030029,0.9911494667132904,2,0.9910058613041901,1
identity,0.1,dominant,2.0,"(32, 16)",0.0001745690269058242,0.9894626682617046,2,0.9896372372886104,2
identity,0.1,dominant,2.0,"(32, 16)",-4.278269062796269e-06,0.9903278248389064,2,0.9903235465698436,3
identity,0.1,dominant,2.0,"(32, 16)",0.0016919789490186243,0.9883786121841057,2,0.9900705911331243,4
identity,0.1,dominant,2.0,"(32, 16)",-7.496137602536201e-05,0.990872380166151,2,0.9907974187901256,5
identity,0.1,dominant,2.0,"(32, 16)",4.41108327644546e-05,0.9901312967220245,2,0.9901754075547889,6
identity,0.1,dominant,2.0,"(32, 16)",-5.2935569908263425e-05,0.9868674195887587,2,0.9868144840188504,7
identity,0.1,dominant,2.0,"(32, 16)",2.009208091235948e-06,0.9893187210326029,2,0.9893207302406941,8
identity,0.1,dominant,2.0,"(32, 16)",0.00036830277602650785,0.9896665807856739,2,0.9900348835617004,9
identity,0.1,dominant,10.0,"(32, 16)",4.249700972902559e-06,0.9895917708895847,2,0.9895960205905576,0
identity,0.1,dominant,10.0,"(32, 16)",-0.002362456980695593,0.9904668155893183,2,0.9881043586086227,1
identity,0.1,dominant,10.0,"(32, 16)",0.003799459647611858,0.9851483713904976,2,0.9889478310381095,2
identity,0.1,dominant,10.0,"(32, 16)",0.0002813844386314601,0.989936033621784,2,0.9902174180604154,3
identity,0.1,dominant,10.0,"(32, 16)",0.0347418995013572,0.9548098532637277,2,0.9895517527650849,4
identity,0.1,dominant,10.0,"(32, 16)",-0.000672852157442283,0.9899750124694147,2,0.9893021603119724,5
identity,0.1,dominant,10.0,"(32, 16)",0.0007328399682297038,0.9891314953757896,2,0.9898643353440193,6
identity,0.1,dominant,10.0,"(32, 16)",-0.00038396020323827607,0.9861571677601146,2,0.9857732075568764,7
identity,0.1,dominant,10.0,"(32, 16)",-7.565115054886107e-05,0.989327465777357,2,0.9892518146268081,8
identity,0.1,dominant,10.0,"(32, 16)",0.00502230794906855,0.9849348682782357,2,0.9899571762273043,9
identity,0.1,dominant,20.0,"(32, 16)",-2.6284877560289743e-05,0.9895708255526717,2,0.9895445406751114,0
identity,0.1,dominant,20.0,"(32, 16)",-0.009192510739919446,0.9885008954298218,2,0.9793083846899023,1
identity,0.1,dominant,20.0,"(32, 16)",0.015500894766852236,0.9710822232149522,2,0.9865831179818044,2
identity,0.1,dominant,20.0,"(32, 16)",0.001406356596183156,0.9881285900471353,2,0.9895349466433184,3
identity,0.1,dominant,20.0,"(32, 16)",0.1375717588380433,0.8505316225547397,2,0.988103381392783,4
identity,0.1,dominant,20.0,"(32, 16)",-0.002352318483545668,0.9875118647671779,2,0.9851595462836322,5
identity,0.1,dominant,20.0,"(32, 16)",0.003052915454634819,0.9858900258164379,2,0.9889429412710727,6
identity,0.1,dominant,20.0,"(32, 16)",-0.0012323124438736732,0.984392428662906,2,0.9831601162190323,7
identity,0.1,dominant,20.0,"(32, 16)",-0.00037924821392609775,0.9892703898521139,2,0.9888911416381878,8
identity,0.1,dominant,20.0,"(32, 16)",0.019554287651491586,0.9701748737511493,2,0.9897291614026409,9
identity,0.1,noise,0.0,"(32, 16)",1.1106516350833928e-05,0.9895992429082585,2,0.9896103494246093,0
identity,0.1,noise,0.0,"(32, 16)",-3.961354894899127e-05,0.9911965065771132,2,0.9911568930281642,1
identity,0.1,noise,0.0,"(32, 16)",6.504879876934044e-05,0.9895775450254465,2,0.9896425938242158,2
identity,0.1,noise,0.0,"(32, 16)",9.627584339533257e-06,0.9902793610261597,2,0.9902889886104992,3
identity,0.1,noise,0.0,"(32, 16)",0.0002647719938522197,0.9898466594632538,2,0.990111431457106,4
identity,0.1,noise,0.0,"(32, 16)",-2.9055663930188658e-05,0.9909476734146332,2,0.990918617750703,5
identity,0.1,noise,0.0,"(32, 16)",3.405788968413592e-05,0.990159945072299,2,0.9901940029619831,6
identity,0.1,noise,0.0,"(32, 16)",-1.8465128128308805e-05,0.9869475465113193,2,0.986929081383191,7
identity,0.1,noise,0.0,"(32, 16)",-1.5225483683822816e-06,0.9893089785290604,2,0.989307455980692,8
identity,0.1,noise,0.0,"(32, 16)",0.00017307628677931675,0.9898666918133349,2,0.9900397681001142,9
identity,0.1,noise,2.0,"(32, 16)",2.464254362766205e-05,0.9895751840525461,2,0.9895998265961737,0
identity,0.1,noise,2.0,"(32, 16)",-4.188990635145551e-05,0.9912014476531829,2,0.9911595577468314,1
identity,0.1,noise,2.0,"(32, 16)",6.630746818026001e-05,0.9895816964363322,2,0.9896480039045125,2
identity,0.1,noise,2.0,"(32, 16)",3.975584445925495e-05,0.9902161925555956,2,0.9902559484000548,3
identity,0.1,noise,2.0,"(32, 16)",0.0002295021542534359,0.9898302006492623,2,0.9900597028035157,4
identity,0.1,noise,2.0,"(32, 16)",-2.3826406594262828e-05,0.99096285113699,2,0.9909390247303957,5
identity,0.1,noise,2.0,"(32, 16)",3.646103695353897e-05,0.9901575216689501,2,0.9901939827059036,6
identity,0.1,noise,2.0,"(32, 16)",-3.2561937670649854e-06,0.9868852492400112,2,0.9868819930462441,7
identity,0.1,noise,2.0,"(32, 16)",-1.711557927719376e-06,0.9893243978234257,2,0.989322686265498,8
identity,0.1,noise,2.0,"(32, 16)",0.0001750380917597827,0.9898636990661018,2,0.9900387371578616,9
identity,0.1,noise,10.0,"(32, 16)",0.0002481368715030463,0.9890247740096711,2,0.9892729108811742,0
identity,0.1,noise,10.0,"(32, 16)",-7.750296419639646e-06,0.991146161321215,2,0.9911384110247954,1
identity,0.1,noise,10.0,"(32, 16)",0.0003247682475450153,0.9891506602194543,2,0.9894754284669993,2
identity,0.1,noise,10.0,"(32, 16)",0.00031869106109660983,0.9897143606513129,2,0.9900330517124095,3
identity,0.1,noise,10.0,"(32, 16)",-0.0002125011984293046,0.9895733938023107,2,0.9893608926038814,4
identity,0.1,noise,10.0,"(32, 16)",-0.00036031036926542637,0.990387590596224,2,0.9900272802269586,5
identity,0.1,noise,10.0,"(32, 16)",0.00016304607142969552,0.9899527998288861,2,0.9901158459003158,6
identity,0.1,noise,10.0,"(32, 16)",0.0001848554788297374,0.9863776496309662,2,0.9865625051097959,7
identity,0.1,noise,10.0,"(32, 16)",-0.00027547334074418117,0.9892870345755562,2,0.989011561234812,8
identity,0.1,noise,10.0,"(32, 16)",0.00022764829971388956,0.9898000110976978,2,0.9900276593974117,9
identity,0.1,noise,20.0,"(32, 16)",0.000908542773575105,0.9873148685610216,2,0.9882234113345967,0
identity,0.1,noise,20.0,"(32, 16)",0.0001322255549635054,0.990908189474701,2,0.9910404150296646,1
identity,0.1,noise,20.0,"(32, 16)",0.0012180529506236049,0.9876046707624107,2,0.9888227237130343,2
identity,0.1,noise,20.0,"(32, 16)",0.0010238099782499122,0.9885264652214003,2,0.9895502751996502,3
identity,0.1,noise,20.0,"(32, 16)",-0.0014420843764291202,0.9888226991639026,2,0.9873806147874735,4
identity,0.1,noise,20.0,"(32, 16)",-0.0015850675546381643,0.9882375792023316,2,0.9866525116476934,5
identity,0.1,noise,20.0,"(32, 16)",0.0005844653666716715,0.9892580840188012,2,0.9898425493854729,6
identity,0.1,noise,20.0,"(32, 16)",0.0007063659236667963,0.9851617264410824,2,0.9858680923647491,7
identity,0.1,noise,20.0,"(32, 16)",-0.0012319384945685963,0.9890174895587256,2,0.987785551064157,8
identity,0.1,noise,20.0,"(32, 16)",0.00039412778272962523,0.9896040379333808,2,0.9899981657161104,9
identity,1.0,dominant,0.0,"(32, 16)",1.1986519514506355e-05,0.9895615912458556,2,0.9895735777653701,0
identity,1.0,dominant,0.0,"(32, 16)",1.359769574615921e-05,0.9895962874107623,2,0.9896098851065085,1
identity,1.0,dominant,0.0,"(32, 16)",-4.726595630777375e-06,0.9890236321831,2,0.9890189055874692,2
identity,1.0,dominant,0.0,"(32, 16)",1.3678039594622327e-05,0.9887000296676606,2,0.9887137077072552,3
identity,1.0,dominant,0.0,"(32, 16)",-4.865142095045183e-05,0.9907435507804963,2,0.9906948993595458,4
identity,1.0,dominant,0.0,"(32, 16)",6.493207350810604e-05,0.99012955595796,2,0.9901944880314681,5
identity,1.0,dominant,0.0,"(32, 16)",-1.7343774483036256e-05,0.9900230601698519,2,0.9900057163953688,6
identity,1.0,dominant,0.0,"(32, 16)",-2.350711155041374e-05,0.9896561811602301,2,0.9896326740486797,7
identity,1.0,dominant,0.0,"(32, 16)",3.6388364342943014e-05,0.9895060594266063,2,0.9895424477909492,8
identity,1.0,dominant,0.0,"(32, 16)",3.124656790032265e-05,0.990235258131086,2,0.9902665046989864,9
identity,1.0,dominant,2.0,"(32, 16)",1.5371695889832004e-05,0.9895241120294385,2,0.9895394837253283,0
identity,1.0,dominant,2.0,"(32, 16)",6.940836583435583e-05,0.9896214570756654,2,0.9896908654414998,1
identity,1.0,dominant,2.0,"(32, 16)",-1.7184989188678834e-05,0.989029522100964,2,0.9890123371117753,2
identity,1.0,dominant,2.0,"(32, 16)",3.0951099415532646e-05,0.9886989022311194,2,0.988729853330535,3
identity,1.0,dominant,2.0,"(32, 16)",-3.6145640899931664e-05,0.9907465953856232,2,0.9907104497447232,4
identity,1.0,dominant,2.0,"(32, 16)",0.00011682748864605408,0.9900787072421975,2,0.9901955347308435,5
identity,1.0,dominant,2.0,"(32, 16)",-1.8732461224746366e-05,0.9900299835559869,2,0.9900112510947622,6
identity,1.0,dominant,2.0,"(32, 16)",-9.661617070988449e-05,0.9896809061425206,2,0.9895842899718107,7
identity,1.0,dominant,2.0,"(32, 16)",2.715631513161565e-05,0.9894873479352031,2,0.9895145042503347,8
identity,1.0,dominant,2.0,"(32, 16)",4.581474262199681e-05,0.9901588187705501,2,0.9902046335131721,9
identity,1.0,dominant,10.0,"(32, 16)",5.206242263211536e-05,0.9892130206101426,2,0.9892650830327747,0
identity,1.0,dominant,10.0,"(32, 16)",-0.0007698914731977258,0.9896897760156054,2,0.9889198845424076,1
identity,1.0,dominant,10.0,"(32, 16)",-0.000253426912771082,0.9890004175426169,2,0.9887469906298458,2
identity,1.0,dominant,10.0,"(32, 16)",-0.0013901496489260312,0.9886939709259271,2,0.9873038212770011,3
identity,1.0,dominant,10.0,"(32, 16)",-7.16666985396408e-05,0.9907548775212839,2,0.9906832108227442,4
identity,1.0,dominant,10.0,"(32, 16)",0.001385512655108223,0.9887955239647132,2,0.9901810366198214,5
identity,1.0,dominant,10.0,"(32, 16)",8.028224427025776e-06,0.9900070042879727,2,0.9900150325123998,6
identity,1.0,dominant,10.0,"(32, 16)",0.00024477707404590987,0.9889031636921619,2,0.9891479407662078,7
identity,1.0,dominant,10.0,"(32, 16)",-4.5407058093860364e-05,0.9893897049384126,2,0.9893442978803187,8
identity,1.0,dominant,10.0,"(32, 16)",-6.93766224941772e-05,0.9888560380131161,2,0.9887866613906219,9
identity,1.0,dominant,20.0,"(32, 16)",0.0001500133788518987,0.9884615135903622,2,0.9886115269692141,0
identity,1.0,dominant,20.0,"(32, 16)",-0.004209736940602449,0.9897023653212671,2,0.9854926283806646,1
identity,1.0,dominant,20.0,"(32, 16)",-0.000968148103288935,0.9888455423276268,2,0.9878773942243378,2
identity,1.0,dominant,20.0,"(32, 16)",-0.0065194598065093645,0.9886868582866241,2,0.9821673984801147,3
identity,1.0,dominant,20.0,"(32, 16)",-0.00030854242073319327,0.9907564635499541,2,0.9904479211292209,4
identity,1.0,dominant,20.0,"(32, 16)",0.005358852001483672,0.9847620209353816,2,0.9901208729368652,5
identity,1.0,dominant,20.0,"(32, 16)",0.00011418880488323069,0.9898642663747075,2,0.9899784551795907,6
identity,1.0,dominant,20.0,"(32, 16)",0.002097634963126871,0.985958540275292,2,0.9880561752384188,7
identity,1.0,dominant,20.0,"(32, 16)",-0.0002162904214819683,0.9892163578722752,2,0.9890000674507933,8
identity,1.0,dominant,20.0,"(32, 16)",-0.0006036599728977965,0.9849842596069207,2,0.9843805996340229,9
identity,1.0,noise,0.0,"(32, 16)",1.1986519514506355e-05,0.9895615912458556,2,0.9895735777653701,0
identity,1.0,noise,0.0,"(32, 16)",1.359769574615921e-05,0.9895962874107623,2,0.9896098851065085,1
identity,1.0,noise,0.0,"(32, 16)",-4.726595630777375e-06,0.9890236321831,2,0.9890189055874692,2
identity,1.0,noise,0.0,"(32, 16)",1.3678039594622327e-05,0.9887000296676606,2,0.9887137077072552,3
identity,1.0,noise,0.0,"(32, 16)",-4.865142095045183e-05,0.9907435507804963,2,0.9906948993595458,4
identity,1.0,noise,0.0,"(32, 16)",6.493207350810604e-05,0.99012955595796,2,0.9901944880314681,5
identity,1.0,noise,0.0,"(32, 16)",-1.7343774483036256e-05,0.9900230601698519,2,0.9900057163953688,6
identity,1.0,noise,0.0,"(32, 16)",-2.350711155041374e-05,0.9896561811602301,2,0.9896326740486797,7
identity,1.0,noise,0.0,"(32, 16)",3.6388364342943014e-05,0.9895060594266063,2,0.9895424477909492,8
identity,1.0,noise,0.0,"(32, 16)",3.124656790032265e-05,0.990235258131086,2,0.9902665046989864,9
identity,1.0,noise,2.0,"(32, 16)",8.83208482527209e-06,0.9895759639308389,2,0.9895847960156642,0
identity,1.0,noise,2.0,"(32, 16)",2.0680160389030533e-05,0.9895327257771956,2,0.9895534059375847,1
identity,1.0,noise,2.0,"(32, 16)",2.5282243522939396e-05,0.9889748905484022,2,0.9890001727919251,2
identity,1.0,noise,2.0,"(32, 16)",1.3552995298260484e-06,0.9887130097998178,2,0.9887143650993476,3
identity,1.0,noise,2.0,"(32, 16)",-3.9809011457503374e-05,0.9907570168515977,2,0.9907172078401402,4
identity,1.0,noise,2.0,"(32, 16)",6.507651378750978e-05,0.990124567711236,2,0.9901896442250235,5
identity,1.0,noise,2.0,"(32, 16)",-5.368690970930512e-05,0.9900235293164295,2,0.9899698424067201,6
identity,1.0,noise,2.0,"(32, 16)",-3.312235031327493e-05,0.989669227199381,2,0.9896361048490677,7
identity,1.0,noise,2.0,"(32, 16)",6.857515773672773e-06,0.9895001137243412,2,0.9895069712401149,8
identity,1.0,noise,2.0,"(32, 16)",6.800409502583094e-05,0.9901336374414749,2,0.9902016415365007,9
identity,1.0,noise,10.0,"(32, 16)",2.036492714363458e-05,0.9895790512920878,2,0.9895994162192314,0
identity,1.0,noise,10.0,"(32, 16)",4.815300895000263e-05,0.989135075112562,2,0.989183228121512,1
identity,1.0,noise,10.0,"(32, 16)",0.00035053912561455736,0.9883127793297778,2,0.9886633184553923,2
identity,1.0,noise,10.0,"(32, 16)",8.410071241904404e-05,0.9886328146597088,2,0.9887169153721278,3
identity,1.0,noise,10.0,"(32, 16)",-0.00012172547510891363,0.9905386252092381,2,0.9904168997341292,4
identity,1.0,noise,10.0,"(32, 16)",0.00010869785763145678,0.9900222030896121,2,0.9901309009472435,5
identity,1.0,noise,10.0,"(32, 16)",-0.00044445368953538456,0.990025277768816,2,0.9895808240792806,6
identity,1.0,noise,10.0,"(32, 16)",-3.081084180023286e-05,0.9896783131768556,2,0.9896475023350554,7
identity,1.0,noise,10.0,"(32, 16)",-0.00019841715067869803,0.9894738294551635,2,0.9892754123044848,8
identity,1.0,noise,10.0,"(32, 16)",0.00038821541973443896,0.9883252903803911,2,0.9887135058001255,9
identity,1.0,noise,20.0,"(32, 16)",8.911978746051208e-05,0.9894605028916095,2,0.98954962267907,0
identity,1.0,noise,20.0,"(32, 16)",8.056579712789613e-05,0.9883153524884438,2,0.9883959182855717,1
identity,1.0,noise,20.0,"(32, 16)",0.0012188586605522689,0.9864340647768728,2,0.9876529234374251,2
identity,1.0,noise,20.0,"(32, 16)",0.0004846143181161944,0.9882353104799115,2,0.9887199247980277,3
identity,1.0,noise,20.0,"(32, 16)",-0.00048801478332649584,0.9896530598210677,2,0.9891650450377412,4
identity,1.0,noise,20.0,"(32, 16)",0.0002600725985696384,0.9897088211344452,2,0.9899688937330149,5
identity,1.0,noise,20.0,"(32, 16)",-0.0014850492018900763,0.9900271750329707,2,0.9885421258310806,6
identity,1.0,noise,20.0,"(32, 16)",6.38165868617202e-05,0.9895926997456583,2,0.98965651633252,7
identity,1.0,noise,20.0,"(32, 16)",-0.0006511008461385082,0.9894353458334276,2,0.9887842449872891,8
identity,1.0,noise,20.0,"(32, 16)",0.0011781373120838268,0.9829106618730987,2,0.9840887991851826,9
identity,0.0001,dominant,0.0,"(100,)",-1.356663245100087e-05,0.9912642517997852,2,0.9912506851673342,0
identity,0.0001,dominant,0.0,"(100,)",2.2304580600374102e-05,0.9908511920425601,2,0.9908734966231605,1
identity,0.0001,dominant,0.0,"(100,)",-9.818723019416886e-06,0.9905017565503198,2,0.9904919378273004,2
identity,0.0001,dominant,0.0,"(100,)",2.1346862227322738e-05,0.9894033474601259,2,0.9894246943223532,3
identity,0.0001,dominant,0.0,"(100,)",-3.6739986072342745e-06,0.9907417324382309,2,0.9907380584396237,4
identity,0.0001,dominant,0.0,"(100,)",3.147884514131949e-05,0.9905556522076439,2,0.9905871310527852,5
identity,0.0001,dominant,0.0,"(100,)",2.0466029460375346e-05,0.9896560357468612,2,0.9896765017763216,6
identity,0.0001,dominant,0.0,"(100,)",2.2739444570429868e-05,0.9913528377655888,2,0.9913755772101592,7
identity,0.0001,dominant,0.0,"(100,)",0.0001142549008956717,0.990510306964206,2,0.9906245618651017,8
identity,0.0001,dominant,0.0,"(100,)",-7.614070076655821e-06,0.9907725228219867,2,0.99076490875191,9
identity,0.0001,dominant,2.0,"(100,)",-1.6061592394089885e-05,0.9913444612993034,2,0.9913283997069093,0
identity,0.0001,dominant,2.0,"(100,)",4.752526944551416e-05,0.990798472255197,2,0.9908459975246425,1
identity,0.0001,dominant,2.0,"(100,)",-1.2882866834762474e-05,0.9905257205779787,2,0.990512837711144,2
identity,0.0001,dominant,2.0,"(100,)",0.00016081445383120396,0.9892708121698043,2,0.9894316266236355,3
identity,0.0001,dominant,2.0,"(100,)",-4.792798349306793e-06,0.9907424542887268,2,0.9907376614903775,4
identity,0.0001,dominant,2.0,"(100,)",4.373917359745683e-06,0.9905381597491112,2,0.9905425336664709,5
identity,0.0001,dominant,2.0,"(100,)",2.6732269793550145e-05,0.9893927540116301,2,0.9894194862814236,6
identity,0.0001,dominant,2.0,"(100,)",3.812723474705404e-05,0.9913724972738318,2,0.9914106245085789,7
identity,0.0001,dominant,2.0,"(100,)",0.0007084779447218414,0.9898688146223791,2,0.9905772925671009,8
identity,0.0001,dominant,2.0,"(100,)",-1.4315848554380395e-05,0.9907427502841449,2,0.9907284344355906,9
identity,0.0001,dominant,10.0,"(100,)",8.618784489555775e-05,0.991214284678069,2,0.9913004725229646,0
identity,0.0001,dominant,10.0,"(100,)",0.0008085175039150849,0.9887285336785786,2,0.9895370511824937,1
identity,0.0001,dominant,10.0,"(100,)",-3.9941705156865126e-05,0.9904730889961968,2,0.9904331472910399,2
identity,0.0001,dominant,10.0,"(100,)",0.002141079983013938,0.987278803980042,2,0.9894198839630559,3
identity,0.0001,dominant,10.0,"(100,)",-9.005673313966511e-06,0.9907448596326722,2,0.9907358539593583,4
identity,0.0001,dominant,10.0,"(100,)",0.0008202702919871685,0.9891644738622648,2,0.989984744154252,5
identity,0.0001,dominant,10.0,"(100,)",0.0003334539587813712,0.9859139994974454,2,0.9862474534562268,6
identity,0.0001,dominant,10.0,"(100,)",0.00044703819619940077,0.9896226789808149,2,0.9900697171770143,7
identity,0.0001,dominant,10.0,"(100,)",0.01295390616467551,0.9771272317366128,2,0.9900811379012883,8
identity,0.0001,dominant,10.0,"(100,)",-0.00022594055285352077,0.9900843859312938,2,0.9898584453784403,9
identity,0.0001,dominant,20.0,"(100,)",0.0004665155148976252,0.9900367810080845,2,0.9905032965229821,0
identity,0.0001,dominant,20.0,"(100,)",0.003245004124951101,0.9819582267466822,2,0.9852032308716333,1
identity,0.0001,dominant,20.0,"(100,)",-0.00010707034494594758,0.9900732022110292,2,0.9899661318660833,2
identity,0.0001,dominant,20.0,"(100,)",0.007816801010717023,0.98149959292877,2,0.989316393939487,3
identity,0.0001,dominant,20.0,"(100,)",-1.3681538011178773e-05,0.990746781682019,2,0.9907331001440078,4
identity,0.0001,dominant,20.0,"(100,)",0.003919851953218645,0.9845140053850965,2,0.9884338573383151,5
identity,0.0001,dominant,20.0,"(100,)",0.0013505837072397275,0.9761078943148804,2,0.9774584780221202,6
identity,0.0001,dominant,20.0,"(100,)",0.0017397364496931633,0.9833213793810686,2,0.9850611158307617,7
identity,0.0001,dominant,20.0,"(100,)",0.050464897540079434,0.9383051227128721,2,0.9887700202529516,8
identity,0.0001,dominant,20.0,"(100,)",-0.0009063110116004358,0.9880480635368897,2,0.9871417525252892,9
identity,0.0001,noise,0.0,"(100,)",-1.356663245100087e-05,0.9912642517997852,2,0.9912506851673342,0
identity,0.0001,noise,0.0,"(100,)",2.2304580600374102e-05,0.9908511920425601,2,0.9908734966231605,1
identity,0.0001,noise,0.0,"(100,)",-9.818723019416886e-06,0.9905017565503198,2,0.9904919378273004,2
identity,0.0001,noise,0.0,"(100,)",2.1346862227322738e-05,0.9894033474601259,2,0.9894246943223532,3
identity,0.0001,noise,0.0,"(100,)",-3.6739986072342745e-06,0.9907417324382309,2,0.9907380584396237,4
identity,0.0001,noise,0.0,"(100,)",3.147884514131949e-05,0.9905556522076439,2,0.9905871310527852,5
identity,0.0001,noise,0.0,"(100,)",2.0466029460375346e-05,0.9896560357468612,2,0.9896765017763216,6
identity,0.0001,noise,0.0,"(100,)",2.2739444570429868e-05,0.9913528377655888,2,0.9913755772101592,7
identity,0.0001,noise,0.0,"(100,)",0.0001142549008956717,0.990510306964206,2,0.9906245618651017,8
identity,0.0001,noise,0.0,"(100,)",-7.614070076655821e-06,0.9907725228219867,2,0.99076490875191,9
identity,0.0001,noise,2.0,"(100,)",-3.0146648118956065e-06,0.9913662699425075,2,0.9913632552776956,0
identity,0.0001,noise,2.0,"(100,)",2.8361738491189392e-05,0.9908481191262556,2,0.9908764808647468,1
identity,0.0001,noise,2.0,"(100,)",-1.7577020161585466e-05,0.9905339480757498,2,0.9905163710555882,2
identity,0.0001,noise,2.0,"(100,)",1.4644279212383537e-05,0.9894144881693886,2,0.989429132448601,3
identity,0.0001,noise,2.0,"(100,)",-4.309647062661348e-06,0.9907392227590945,2,0.9907349131120319,4
identity,0.0001,noise,2.0,"(100,)",1.771454530041794e-05,0.9905526417838392,2,0.9905703563291396,5
