dgp,drift_z,logreg_logloss,mlp_excess_logloss,mlp_logloss,n_test_class1,n_train_class1,seed,trial,weighted_drift_score
sinusoidal_binary,20.0,1.12532205776006e-15,2.840105213642706e-09,2.840106338964764e-09,500,1047,5,0,14.765306407912286
sinusoidal_binary,20.0,9.992007221626413e-16,4.6383008104044397e-11,4.638400730476656e-11,500,1017,5,1,14.190381393529316
sinusoidal_binary,20.0,9.992007221626413e-16,1.235182865487204e-09,1.235183864687926e-09,500,991,5,2,14.400918613359776
linear_binary,0.0,0.6877698447797768,0.00281046355937975,0.6905803083391565,261,977,6,0,0.054419090543219126
linear_binary,0.0,0.6880094836633394,-0.0006145812493415503,0.6873949024139978,249,1001,6,1,0.012607208253376126
linear_binary,0.0,0.6786937405663248,0.0013290544362398737,0.6800227950025647,256,1005,6,2,0.006653564953505512
linear_binary,1.0,0.6680211225135511,0.009973821629340796,0.6779949441428919,306,977,6,0,0.7888949725006417
linear_binary,1.0,0.6701418532775054,0.005622008745541862,0.6757638620230473,288,1001,6,1,0.71363134715275
linear_binary,1.0,0.6649257387191689,-0.0007517355883120969,0.6641740031308568,295,1005,6,2,0.7063937234772637
linear_binary,2.0,0.6113481335745,0.027446626604808788,0.6387947601793088,354,977,6,0,1.5233708544580622
linear_binary,2.0,0.6386245309711494,0.0179892057114025,0.6566137366825519,325,1001,6,1,1.4146554860521234
linear_binary,2.0,0.6263442999253748,-0.0013507567997397274,0.624993543125635,339,1005,6,2,1.406133882001023
linear_binary,3.0,0.5366270721773051,0.04438350706949057,0.5810105792467957,392,977,6,0,2.2578467364154844
linear_binary,3.0,0.5892335476466662,0.04247137056660111,0.6317049182132674,360,1001,6,1,2.1156796249515004
linear_binary,3.0,0.5868025700954423,-0.0031231158096042266,0.5836794542858381,363,1005,6,2,2.1058740405247804
linear_binary,5.0,0.3993745561919251,0.09085059062034734,0.4902251468122724,435,977,6,0,3.7267985003303283
linear_binary,5.0,0.44888939687674506,0.11733910807736198,0.566228504954107,418,1001,6,1,3.517727902750244
linear_binary,5.0,0.4540000987656494,-0.0013505809752091813,0.4526495177904402,418,1005,6,2,3.5053543575723
linear_binary,7.0,0.27207039016919576,0.11443546625055478,0.38650585641975055,463,977,6,0,5.195750264245167
linear_binary,7.0,0.3488591802603359,0.16293768993815338,0.5117968701984893,445,1001,6,1,4.919776180548988
linear_binary,7.0,0.3083188903183366,0.002846254974607887,0.3111651452929445,457,1005,6,2,4.904834674619814
linear_binary,10.0,0.09100115139470845,0.1563130669259366,0.24731421832064504,494,977,6,0,7.399177910117433
linear_binary,10.0,0.23279931646785143,0.20580081661416785,0.4386001330820193,470,1001,6,1,7.022848597247114
linear_binary,10.0,0.17640907282074644,0.004751468376676782,0.18116054119742322,480,1005,6,2,7.004055150191095
linear_binary,15.0,0.02239191689531956,0.11867249483867509,0.14106441173399464,499,977,6,0,11.071557319904548
linear_binary,15.0,0.07486057795465285,0.25296088028455604,0.3278214582392089,493,1001,6,1,10.527969291743991
linear_binary,15.0,0.06010417622040702,0.0006074556771117137,0.060711631897518735,495,1005,6,2,10.502755942809886
linear_binary,20.0,0.0032586880361565305,0.07719946018696423,0.08045814822312077,500,977,6,0,14.743936729691647
linear_binary,20.0,0.05382100852354137,0.20299771526735688,0.25681872379089826,496,1001,6,1,14.033089986240846
linear_binary,20.0,0.0158898128160169,0.00042231504881390033,0.0163121278648308,499,1005,6,2,14.00145673542867
interaction_binary,0.0,0.6857301775310191,-0.042068911596117475,0.6436612659349016,261,1011,6,0,0.04460280607894673
interaction_binary,0.0,0.6900888957201233,-0.08032213975245817,0.6097667559676652,248,1019,6,1,0.03243212617211799
interaction_binary,0.0,0.6934693035855768,-0.08556216422735596,0.6079071393582208,254,1009,6,2,0.023441268364017984
interaction_binary,1.0,0.6695939258175982,-0.09842981651165805,0.5711641093059402,294,1011,6,0,0.7114754047751138
interaction_binary,1.0,0.708626006647884,-0.10089502232778036,0.6077309843201036,264,1019,6,1,0.7434780423271748
interaction_binary,1.0,0.6890671400442208,-0.11148445043978394,0.5775826896044368,277,1009,6,2,0.7386258029448359
interaction_binary,2.0,0.6594931907587674,-0.1630893201013584,0.49640387065740904,315,1011,6,0,1.4533774893773217
interaction_binary,2.0,0.7240481441881356,-0.15662530628467541,0.5674228379034602,285,1019,6,1,1.454523958482233
interaction_binary,2.0,0.6811362651735999,-0.20261579140331964,0.4785204737702803,292,1009,6,2,1.4538103375256528
interaction_binary,3.0,0.6710038122120054,-0.22134174242785765,0.4496620697841478,319,1011,6,0,2.195279573979526
interaction_binary,3.0,0.7503652178238653,-0.2124625424773069,0.5379026753465584,291,1019,6,1,2.1655698746372907
interaction_binary,3.0,0.6825830997648246,-0.25870506734620774,0.4238780324186168,302,1009,6,2,2.16899487210647
interaction_binary,5.0,0.7219591702457765,-0.33555469703447643,0.38640447321130006,327,1011,6,0,3.6790837431839405
interaction_binary,5.0,0.8482039582248461,-0.23114264547920205,0.617061312745644,295,1019,6,1,3.5876617069474035
interaction_binary,5.0,0.7128468814382338,-0.31836279171388915,0.3944840897243447,309,1009,6,2,3.5993639412681078
interaction_binary,7.0,0.8639519805171538,-0.4661816985792229,0.3977702819379309,321,1011,6,0,5.162887912388353
interaction_binary,7.0,0.9937825849728946,-0.19900977608474346,0.7947728088881512,299,1019,6,1,5.009753539257514
interaction_binary,7.0,0.7916314731642514,-0.2934938507514162,0.4981376224128352,307,1009,6,2,5.0297330104297435
interaction_binary,10.0,1.1115589030727866,-0.6711055930528798,0.44045331001990684,322,1011,6,0,7.388594166194975
interaction_binary,10.0,1.2695475355169723,-0.12348248174058374,1.1460650537763886,302,1019,6,1,7.14289128772269
interaction_binary,10.0,0.9795449625595808,-0.19235819115141972,0.7871867714081611,301,1009,6,2,7.175286614172191
interaction_binary,15.0,1.6502767771370406,-1.0387280859626555,0.6115486911743849,317,1011,6,0,11.098104589206017
interaction_binary,15.0,1.8428180558140201,0.01966386295582434,1.8624819187698445,300,1019,6,1,10.69812086849797
interaction_binary,15.0,1.35671678629253,0.052305099202313965,1.409021885494844,299,1009,6,2,10.751209287076284
interaction_binary,20.0,2.1542388845262592,-1.3489706473787573,0.8052682371475021,320,1011,6,0,14.807615012217068
interaction_binary,20.0,2.431645255792873,0.16400070141466783,2.595645957207541,300,1019,6,1,14.253350449273247
interaction_binary,20.0,1.7585706441010962,0.3067932728567122,2.0653639169578084,300,1009,6,2,14.327131959980367
sinusoidal_binary,0.0,0.43857343032046114,0.11517929901386903,0.5537527293343302,251,999,6,0,0.03766262818535931
sinusoidal_binary,0.0,0.45373077831557795,-0.0034917174097531256,0.45023906090582483,265,985,6,1,0.034923269218063484
sinusoidal_binary,0.0,0.43470454743585496,0.0230996582919622,0.45780420572781716,250,1012,6,2,0.03466211642409945
sinusoidal_binary,1.0,0.3069643302470708,0.1836981263999286,0.4906624566469994,391,999,6,0,0.7535996335801222
sinusoidal_binary,1.0,0.3707431635646413,-0.011483922725036788,0.35925924083960453,390,985,6,1,0.7424916125782924
sinusoidal_binary,1.0,0.386862286555293,0.000838650594522039,0.387700937149815,394,1012,6,2,0.7015358182102147
sinusoidal_binary,2.0,0.27582897878265056,0.1120594230347991,0.38788840181744966,465,999,6,0,1.4695366389748823
sinusoidal_binary,2.0,0.3517664462253155,-0.03833465539322323,0.31343179083209227,458,985,6,1,1.4500599559385223
sinusoidal_binary,2.0,0.2653807901401494,-0.027078225897703784,0.23830256424244564,462,1012,6,2,1.4097589109837396
sinusoidal_binary,3.0,0.27793780719597216,0.011608552826503749,0.2895463600224759,479,999,6,0,2.1854736443696416
sinusoidal_binary,3.0,0.3629991453780774,-0.06653356066599947,0.29646558471207796,478,985,6,1,2.1576282992987523
sinusoidal_binary,3.0,0.26853611947370226,-0.08900128994022735,0.1795348295334749,482,1012,6,2,2.117982003757268
sinusoidal_binary,5.0,0.24465562162991708,-0.09052024013311444,0.15413538149680264,488,999,6,0,3.6173476551591675
sinusoidal_binary,5.0,0.36273851426962883,-0.077297520194266,0.28544099407536283,483,985,6,1,3.57276498601921
sinusoidal_binary,5.0,0.2876851927470356,-0.1403143456923894,0.14737084705464618,487,1012,6,2,3.5344281893043177
sinusoidal_binary,7.0,0.021943561383243174,0.027089874620437604,0.04903343600368078,499,999,6,0,5.04922166594869
sinusoidal_binary,7.0,0.03591580293088846,-0.00826358237759069,0.02765222055329777,499,985,6,1,4.987901672739666
sinusoidal_binary,7.0,0.022710049716095894,-0.010663229656674812,0.012046820059421082,499,1012,6,2,4.950874374851369
sinusoidal_binary,10.0,1.739555834447426e-09,0.012062376863623657,0.012062378603179491,500,999,6,0,7.197032682132982
sinusoidal_binary,10.0,1.6065693465296394e-09,7.432535288498437e-08,7.593192223151401e-08,500,985,6,1,7.110606702820354
sinusoidal_binary,10.0,1.5921116572603807e-09,4.3726232808819384e-05,4.3727824920476644e-05,500,1012,6,2,7.075543653171944
sinusoidal_binary,15.0,2.0549784096605764e-14,0.001302758963776454,0.0013027589637970038,500,999,6,0,10.776717709106796
sinusoidal_binary,15.0,7.220002373748726e-15,1.1089956070434997e-11,1.1097176072808747e-11,500,985,6,1,10.648448419621506
sinusoidal_binary,15.0,1.825095630181649e-14,2.988098940088007e-07,2.98809912259757e-07,500,1012,6,2,10.61665911703957
sinusoidal_binary,20.0,9.992007221626413e-16,0.00013926921722117299,0.00013926921722217219,500,999,6,0,14.356402736080598
sinusoidal_binary,20.0,9.992007221626413e-16,1.2747580768747281e-15,2.2739587990373694e-15,500,985,6,1,14.186290136422654
sinusoidal_binary,20.0,9.992007221626413e-16,2.029446097588322e-09,2.0294470967890443e-09,500,1012,6,2,14.157774580907189
linear_binary,0.0,0.6686266073283967,0.001774016470369677,0.6704006237987664,251,997,7,0,0.01917452920496103
linear_binary,0.0,0.694617552127355,-0.001422904199262498,0.6931946479280925,247,1011,7,1,0.06292557889983222
linear_binary,0.0,0.678838502122624,0.0032560966816093107,0.6820945988042333,255,1000,7,2,0.01792378442229644
linear_binary,1.0,0.6640771535589264,0.0009751720775079686,0.6650523256364343,296,997,7,0,0.7318074746006196
linear_binary,1.0,0.6845704995425604,0.0011127896286947658,0.6856832891712552,288,1011,7,1,0.6743347643225942
linear_binary,1.0,0.6623832332226787,0.0048861519342181525,0.6672693851568968,299,1000,7,2,0.7189098645153397
linear_binary,2.0,0.6366230682381702,-0.001674243787960883,0.6349488244502093,328,997,7,0,1.4444404199962775
linear_binary,2.0,0.6462534594532138,0.001754776782253109,0.6480082362354669,331,1011,7,1,1.3861712196859939
linear_binary,2.0,0.6199218982394484,0.013965051430761988,0.6338869496702104,338,1000,7,2,1.419895944608382
linear_binary,3.0,0.577817275908131,-0.0028219610428346087,0.5749953148652964,364,997,7,0,2.1570733653919376
linear_binary,3.0,0.5863726178762838,0.008611557433366057,0.5949841753096499,364,1011,7,1,2.0980076750493932
linear_binary,3.0,0.5645277728825151,0.03121036298538815,0.5957381358679033,372,1000,7,2,2.1208820247014235
linear_binary,5.0,0.42744775477134134,-0.003592299319374659,0.4238554554519667,423,997,7,0,3.582339256183254
linear_binary,5.0,0.43395996497316,0.010949155165868585,0.44490912013902856,422,1011,7,1,3.521680585776192
linear_binary,5.0,0.4252183993136435,0.07942713738134993,0.5046455366949935,426,1000,7,2,3.5228541848875086
linear_binary,7.0,0.31543914154356034,-0.004725489539102012,0.31071365200445833,452,997,7,0,5.00760514697457
linear_binary,7.0,0.269264001949185,0.009964005627873973,0.27922800757705896,461,1011,7,1,4.945353496502993
linear_binary,7.0,0.2944114448715827,0.12235421936901614,0.41676566424059885,460,1000,7,2,4.924826345073594
linear_binary,10.0,0.2212070903620717,-0.00854628555132575,0.21266080481074595,474,997,7,0,7.145503983161553
linear_binary,10.0,0.16418792774345373,0.013732592846175784,0.1779205205896295,481,1011,7,1,7.080862862593198
linear_binary,10.0,0.15019887470649204,0.15819502834558055,0.3083939030520726,485,1000,7,2,7.0277845853527205
linear_binary,15.0,0.10952482219603271,-0.005973902696581865,0.10355091949945085,491,997,7,0,10.708668710139849
linear_binary,15.0,0.02609868313653844,0.001918363628691109,0.02801704676522955,498,1011,7,1,10.640045139410208
linear_binary,15.0,0.03713593032476298,0.1506831573252802,0.18781908765004318,498,1000,7,2,10.53271498581793
linear_binary,20.0,0.03318803409940674,-0.0016665544969576215,0.031521479602449116,498,997,7,0,14.271833437118136
linear_binary,20.0,0.000613995456193025,-0.0004757193660881358,0.00013827609010488918,500,1011,7,1,14.199227416227217
linear_binary,20.0,0.015743932288340534,0.10647177357427028,0.12221570586261081,499,1000,7,2,14.037645386283163
interaction_binary,0.0,0.6855088181618946,-0.02669848670709052,0.658810331454804,242,966,7,0,0.09145923219885564
interaction_binary,0.0,0.690481406129838,-0.0199583711788901,0.6705230349509479,247,992,7,1,0.06730173633423005
interaction_binary,0.0,0.6921882054441061,-0.05587931921063127,0.6363088862334748,224,1026,7,2,0.025335353134687592
interaction_binary,1.0,0.6912221480711332,-0.047782599590774244,0.643439548480359,272,966,7,0,0.8247414275277044
interaction_binary,1.0,0.6873472049687466,-0.03456621085080147,0.6527809941179451,271,992,7,1,0.771998631400331
interaction_binary,1.0,0.7007923281144426,-0.13147076758756626,0.5693215605268763,256,1026,7,2,0.7419486145409594
interaction_binary,2.0,0.68477512853972,-0.08337895397428075,0.6013961745654393,301,966,7,0,1.5580236228565514
interaction_binary,2.0,0.6730659661678623,-0.07324841065910037,0.5998175555087619,291,992,7,1,1.4766955264664323
interaction_binary,2.0,0.7193608359731382,-0.2232784050496911,0.49608243092344706,266,1026,7,2,1.4585618759472307
interaction_binary,3.0,0.6778498006852454,-0.11669919964463205,0.5611506010406133,310,966,7,0,2.2913058181853994
interaction_binary,3.0,0.678617990991967,-0.10482849141538042,0.5737894995765865,295,992,7,1,2.181392421532533
interaction_binary,3.0,0.7415030818137305,-0.28719813165622216,0.4543049501575083,276,1026,7,2,2.1751751373534995
interaction_binary,5.0,0.6717005132801046,-0.1431731759906293,0.5285273372894753,326,966,7,0,3.757870208843096
interaction_binary,5.0,0.7272894306356804,-0.15380249233434928,0.5734869383013311,295,992,7,1,3.5907862116647333
interaction_binary,5.0,0.7780359291657228,-0.3322770908430694,0.44575883832265345,298,1026,7,2,3.608401660166047
interaction_binary,7.0,0.7012095819768288,-0.15982300881063138,0.5413865731661974,328,966,7,0,5.224434599500797
interaction_binary,7.0,0.8263666308295265,-0.20128770403472718,0.6250789267947994,292,992,7,1,5.000180001796937
interaction_binary,7.0,0.8704510126127551,-0.32548704261778627,0.5449639699949689,301,1026,7,2,5.041628182978594
interaction_binary,10.0,0.7899678102925488,-0.1878066165118959,0.6021611937806529,330,966,7,0,7.424281185487333
interaction_binary,10.0,1.0153194868265885,-0.2658096346084219,0.7495098522181666,292,992,7,1,7.114270686995242
interaction_binary,10.0,1.0741224108236997,-0.2640019354414974,0.8101204753822023,300,1026,7,2,7.191467967197401
interaction_binary,15.0,1.0425517172062213,-0.2626746611074028,0.7798770560988185,326,966,7,0,11.090692162131576
interaction_binary,15.0,1.3437385253306366,-0.36703197381143116,0.9767065515192055,302,992,7,1,10.637755162325744
interaction_binary,15.0,1.490349515901076,-0.09745909638927719,1.3928904195117988,299,1026,7,2,10.774534274228756
interaction_binary,20.0,1.3311767782713955,-0.3476970527509563,0.9834797255204392,326,966,7,0,14.757103138775827
interaction_binary,20.0,1.7606235992673778,-0.46934088884046,1.2912827104269178,302,992,7,1,14.16123963765624
interaction_binary,20.0,1.925887588111314,0.09080355279832708,2.016691140909641,301,1026,7,2,14.357600581260103
sinusoidal_binary,0.0,0.42843839984086673,0.058453672989481786,0.4868920728303485,245,1053,7,0,0.019680460763321403
sinusoidal_binary,0.0,0.46855197647973873,0.004033395221482827,0.47258537170122156,237,956,7,1,0.026838763390755593
sinusoidal_binary,0.0,0.3816775346572955,0.0028007233212872795,0.38447825797858276,262,1005,7,2,0.04012488940780574
sinusoidal_binary,1.0,0.3929312177393623,0.0025795132890715222,0.3955107310284338,387,1053,7,0,0.7352239287819318
sinusoidal_binary,1.0,0.4088829162034969,-0.00608095027213712,0.4028019659313598,382,956,7,1,0.7524764672827267
sinusoidal_binary,1.0,0.3219869919680216,0.0015588596577205127,0.3235458516257421,404,1005,7,2,0.7670906514788189
sinusoidal_binary,2.0,0.36283389208267985,-0.06971481984923616,0.2931190722334437,455,1053,7,0,1.4507673968005415
sinusoidal_binary,2.0,0.3376823274629492,-0.03176088362613183,0.30592144383681735,456,956,7,1,1.4781141711746977
sinusoidal_binary,2.0,0.220009719521525,-0.009953816887092931,0.21005590263443208,466,1005,7,2,1.4940564135498298
sinusoidal_binary,3.0,0.459116093499797,-0.175023112365082,0.284092981134715,470,1053,7,0,2.166310864819152
sinusoidal_binary,3.0,0.4506395811178858,-0.08008986214193398,0.37054971897595185,470,956,7,1,2.2037518750666685
sinusoidal_binary,3.0,0.2940611939582913,-0.021305722012188555,0.2727554719461027,480,1005,7,2,2.221022175620844
sinusoidal_binary,5.0,0.35193464728048607,-0.1640029804727145,0.18793166680777157,483,1053,7,0,3.597397800856374
sinusoidal_binary,5.0,0.40946331879140646,-0.0870780624667905,0.32238525632461595,481,956,7,1,3.6550272828506065
sinusoidal_binary,5.0,0.3160913864228636,-0.03082529622621688,0.2852660901966467,485,1005,7,2,3.674953699762868
sinusoidal_binary,7.0,1.743856593340797e-06,0.0005412284427822497,0.0005429722993755905,500,1053,7,0,5.028484736893595
sinusoidal_binary,7.0,0.043108626396749256,-0.00836825310709629,0.034740373289652966,498,956,7,1,5.106302690634548
sinusoidal_binary,7.0,0.025004333915052367,-0.002723736005744215,0.022280597909308152,499,1005,7,2,5.128885223904894
sinusoidal_binary,10.0,2.281963948802249e-09,1.891741437667535e-05,1.8919696340624152e-05,500,1053,7,0,7.175115140949431
sinusoidal_binary,10.0,1.468544478141382e-09,1.6583644608511395e-07,1.6730499056325533e-07,500,956,7,1,7.283215802310469
sinusoidal_binary,10.0,2.0093370513945845e-10,1.763331154501827e-09,1.9642648596412854e-09,500,1005,7,2,7.30978251011794
sinusoidal_binary,15.0,3.5908165330069176e-14,7.286251725846406e-08,7.28625531666294e-08,500,1053,7,0,10.752832481042482
sinusoidal_binary,15.0,1.62192481667518e-14,5.197127862309889e-11,5.198749787126564e-11,500,956,7,1,10.91140432177032
sinusoidal_binary,15.0,1.5834000777204048e-15,4.326805580491296e-14,4.4851455882633365e-14,500,1005,7,2,10.944611320472994
sinusoidal_binary,20.0,9.992007221626413e-16,2.8334986191582284e-10,2.83350861116545e-10,500,1053,7,0,14.330549821135525
sinusoidal_binary,20.0,9.992007221626413e-16,1.5127676888938317e-14,1.6126877611100958e-14,500,956,7,1,14.539592841230185
sinusoidal_binary,20.0,9.992007221626413e-16,0.0,9.992007221626413e-16,500,1005,7,2,14.579440130828063
linear_binary,0.0,0.670097629720507,-0.0013487274532240079,0.668748902267283,250,996,8,0,0.018095976376606208
linear_binary,0.0,0.6816343518743072,0.005284421660904148,0.6869187735352114,235,1034,8,1,0.06048212935789012
linear_binary,0.0,0.6869798956223124,-0.000867834245547372,0.6861120613767651,246,1011,8,2,0.02746679365089442
linear_binary,1.0,0.6549280644776849,-0.004539919675663251,0.6503881448020217,291,996,8,0,0.7341523140166376
linear_binary,1.0,0.6793263435808685,0.005501266799110338,0.6848276103799789,275,1034,8,1,0.7610356980902094
linear_binary,1.0,0.6766350732289683,-0.00041287331453410125,0.6762221999144342,285,1011,8,2,0.7010482552506861
linear_binary,2.0,0.6215165217998437,-0.002412195826034136,0.6191043259738096,327,996,8,0,1.4502086516566692
linear_binary,2.0,0.6471673773256138,0.004738355123586668,0.6519057324492005,319,1034,8,1,1.4615892668225279
linear_binary,2.0,0.623134420012108,0.010840962337074544,0.6339753823491825,330,1011,8,2,1.403670111106838
linear_binary,3.0,0.569160911869181,-0.0014118871707798908,0.5677490246984012,363,996,8,0,2.1662649892966988
linear_binary,3.0,0.5989159019936412,0.003828226582334837,0.602744128575976,352,1034,8,1,2.1621428355548495
linear_binary,3.0,0.5727548426664845,0.016210407459837484,0.588965250126322,362,1011,8,2,2.106291966962986
linear_binary,5.0,0.4492518312400742,-0.00018291000182191208,0.44906892123825226,413,996,8,0,3.598377664576761
linear_binary,5.0,0.4710696390124738,-0.001691790151783168,0.4693778488606906,408,1034,8,1,3.563249973019484
linear_binary,5.0,0.4355262043683082,0.028844492864651072,0.46437069723295926,418,1011,8,2,3.5115356786752896
linear_binary,7.0,0.32828592921530786,-0.0010811422730520048,0.32720478694225585,449,996,8,0,5.030490339856825
linear_binary,7.0,0.31063192087099584,0.001296071650258468,0.3119279925212543,452,1034,8,1,4.964357110484124
linear_binary,7.0,0.3038082554236253,0.03839186419978652,0.3422001196234118,454,1011,8,2,4.916779390387592
linear_binary,10.0,0.1854086876987706,-0.004244090659227762,0.18116459703954285,478,996,8,0,7.178659352776922
linear_binary,10.0,0.16801636078145923,-0.0011286934297899953,0.16688766735166924,480,1034,8,1,7.066017816681087
linear_binary,10.0,0.18777030520283225,0.028094765211581968,0.21586507041441422,478,1011,8,2,7.024644957956044
linear_binary,15.0,0.06875791719922952,-0.0027943659622747807,0.06596355123695474,494,996,8,0,10.758941040977072
linear_binary,15.0,0.005111338709370069,0.0012714872296591224,0.006382825939029191,500,1034,8,1,10.568785660342684
linear_binary,15.0,0.03674690023311292,0.03293976978673807,0.06968667001985099,497,1011,8,2,10.537754237236797
linear_binary,20.0,0.04419116533410558,-0.002468191472452523,0.04172297386165306,497,996,8,0,14.339222729177232
linear_binary,20.0,0.0008919049058920771,0.00028906405171611567,0.0011809689576081927,500,1034,8,1,14.07155350400428
linear_binary,20.0,0.0005893689419685857,0.020631408920456173,0.02122077786242476,500,1011,8,2,14.050863516517547
interaction_binary,0.0,0.6825822009794437,-0.06990327812848851,0.6126789228509552,244,991,8,0,0.029087596082744988
interaction_binary,0.0,0.6999675033680783,-0.0780260079831806,0.6219414953848977,243,996,8,1,0.054567171557971146
interaction_binary,0.0,0.6910749393515254,-0.06371737415775147,0.627357565193774,241,995,8,2,0.10194563402415184
interaction_binary,1.0,0.6764102475350742,-0.09977279032750674,0.5766374572075674,270,991,8,0,0.7088444783126356
interaction_binary,1.0,0.6815986279799124,-0.08773934909205705,0.5938592788878554,273,996,8,1,0.7060699623229317
interaction_binary,1.0,0.6743911062158625,-0.09164193683086108,0.5827491693850014,280,995,8,2,0.6426022118294477
interaction_binary,2.0,0.6668243022434549,-0.16531136881616892,0.501512933427286,287,991,8,0,1.4281325302174614
interaction_binary,2.0,0.6618387533183391,-0.18139511439031325,0.48044363892802583,297,996,8,1,1.4410000451860288
interaction_binary,2.0,0.6606659849284522,-0.1587052376619641,0.5019607472664881,301,995,8,2,1.3580130206959868
interaction_binary,3.0,0.6569321088712838,-0.21600627906338782,0.440925829807896,307,991,8,0,2.147420582122286
interaction_binary,3.0,0.6582687025763759,-0.2595114881769875,0.39875721439938844,304,996,8,1,2.175930128049128
interaction_binary,3.0,0.6629230296606651,-0.22689980770454393,0.43602322195612114,306,995,8,2,2.0734238295625294
interaction_binary,5.0,0.684776231961708,-0.25730816421389835,0.42746806774780965,308,991,8,0,3.585996685931944
interaction_binary,5.0,0.681605411051488,-0.3432284647176441,0.33837694633384385,310,996,8,1,3.6457902937753217
interaction_binary,5.0,0.682435875384339,-0.2592131806030821,0.4232226947812569,319,995,8,2,3.5042454472956077
interaction_binary,7.0,0.7336113888586672,-0.253862537086031,0.47974885177263615,311,991,8,0,5.0245727897415975
interaction_binary,7.0,0.7316084207549943,-0.418306619618647,0.3133018011363473,315,996,8,1,5.115650459501516
interaction_binary,7.0,0.7626220504421336,-0.2631982172393332,0.4994238332028004,319,995,8,2,4.935067065028686
interaction_binary,10.0,0.8588878752884063,-0.2106928117628204,0.6481950635255859,310,991,8,0,7.182436945456071
interaction_binary,10.0,0.8715677899308619,-0.5691754487431011,0.3023923411877608,316,996,8,1,7.320440708090818
interaction_binary,10.0,0.9519266497108203,-0.2318217681259782,0.7201048815848421,317,995,8,2,7.0812994916282985
interaction_binary,15.0,1.1318538353083791,-0.11037515151646726,1.0214786837919119,312,991,8,0,10.778877204980192
interaction_binary,15.0,1.1657569677540578,-0.8615212942218216,0.3042356735322363,320,996,8,1,10.995091122406306
interaction_binary,15.0,1.3091304572078637,-0.1552964378650179,1.1538340193428458,321,995,8,2,10.658353535960996
interaction_binary,20.0,1.4623252829260251,-0.0012046048925742348,1.461120678033451,312,991,8,0,14.375317464504315
interaction_binary,20.0,1.5004649114642088,-1.1651870419076769,0.335277869556532,323,996,8,1,14.669741536721773
interaction_binary,20.0,1.7275471539884943,-0.05762188165812043,1.669925272330374,321,995,8,2,14.235407580293725
sinusoidal_binary,0.0,0.4658773232352481,0.06276808036990256,0.5286454036051507,261,1059,8,0,0.04405995482359805
sinusoidal_binary,0.0,0.4033804211007407,0.003349657584028054,0.40673007868476874,247,1029,8,1,0.02016396787051687
sinusoidal_binary,0.0,0.38817050115782625,0.0012911911642787821,0.38946169232210504,266,1003,8,2,0.017695248394501494
sinusoidal_binary,1.0,0.3134108286687059,0.11446461716551232,0.4278754458342182,400,1059,8,0,0.7670525083936672
sinusoidal_binary,1.0,0.3840497815479873,-0.014623878713807215,0.3694259028341801,392,1029,8,1,0.7332507083130002
sinusoidal_binary,1.0,0.30110674560898815,0.008687162703879703,0.30979390831286785,395,1003,8,2,0.7369140235293986
sinusoidal_binary,2.0,0.28665823449607764,0.03532541903356473,0.32198365352964237,458,1059,8,0,1.4900450619637347
sinusoidal_binary,2.0,0.2862188291944043,-0.03243241038622141,0.25378641880818287,460,1029,8,1,1.446337448755483
sinusoidal_binary,2.0,0.18592291307711303,0.005143966557910995,0.19106687963502403,471,1003,8,2,1.4561327986642945
sinusoidal_binary,3.0,0.42658468607542466,-0.1557531077022114,0.27083157837321326,471,1059,8,0,2.213037615533801
sinusoidal_binary,3.0,0.3775093890743101,-0.08628898957031644,0.29122039950399364,475,1029,8,1,2.1594241891979666
sinusoidal_binary,3.0,0.20932639024110097,0.010154775085361362,0.21948116532646234,483,1003,8,2,2.1753515737991935
sinusoidal_binary,5.0,0.35747247647349817,-0.20255061769067612,0.15492185878282205,483,1059,8,0,3.659022722673941
sinusoidal_binary,5.0,0.2910896488982784,-0.07958480309770671,0.21150484580057166,486,1029,8,1,3.5855976700829326
sinusoidal_binary,5.0,0.26619148031494577,0.0072730387402905605,0.27346451905523633,486,1003,8,2,3.6137891240689908
sinusoidal_binary,7.0,1.4220260720715438e-06,0.02833661098551841,0.028338033011590484,500,1059,8,0,5.105007829814078
sinusoidal_binary,7.0,0.046939630386377926,-0.013354345836230554,0.03358528455014737,498,1029,8,1,5.011771150967898
sinusoidal_binary,7.0,0.049244292730982506,0.0011450080118596204,0.050389300742842126,498,1003,8,2,5.052226674338788
sinusoidal_binary,10.0,1.4755541820070321e-09,0.006846637074697712,0.006846638550251894,500,1059,8,0,7.273985490524288
sinusoidal_binary,10.0,3.258292867914908e-10,1.5822753864924562e-07,1.5855336793603712e-07,500,1029,8,1,7.151031372295343
sinusoidal_binary,10.0,1.2690841641624951e-09,4.9447881528247755e-11,1.3185320456907429e-09,500,1003,8,2,7.209882999743485
sinusoidal_binary,15.0,1.6069812147639793e-14,0.0006149044363299077,0.0006149044363459776,500,1059,8,0,10.888948258374631
sinusoidal_binary,15.0,2.2506441155201456e-15,4.4656910178269065e-11,4.4659160822384584e-11,500,1029,8,1,10.716465074507761
sinusoidal_binary,15.0,1.433742014001163e-14,8.862910405585027e-15,2.3200330545596658e-14,500,1003,8,2,10.805976875417974
sinusoidal_binary,20.0,9.992007221626413e-16,5.4647946588586256e-05,5.464794658958546e-05,500,1059,8,0,14.503911026224968
