activation,alpha,dgp,drift_target,drift_z,hidden,mlp_excess_harm,mlp_test_r2,phase,ridge_test_r2,seed
tanh,0.1,linear,dominant,10.0,"(32, 16)",63.3762582475374,-62.38666320887135,1,0.9895950386660504,1
tanh,0.1,linear,dominant,10.0,"(32, 16)",64.93514368758115,-63.94469692338615,1,0.9904467641949966,2
tanh,0.1,linear,dominant,10.0,"(32, 16)",66.92646848519139,-65.93771341767075,1,0.9887550675206414,3
tanh,0.1,linear,dominant,10.0,"(32, 16)",62.53188306158156,-61.54129051647204,1,0.9905925451095194,4
tanh,0.1,linear,dominant,10.0,"(32, 16)",64.43140780945382,-63.44319640046557,1,0.9882114089882439,5
tanh,0.1,linear,dominant,10.0,"(32, 16)",72.01148838696461,-71.02472264916157,1,0.9867657378030417,6
tanh,0.1,linear,dominant,10.0,"(32, 16)",64.78606631310069,-63.79624239854712,1,0.9898239145535708,7
tanh,0.1,linear,dominant,10.0,"(32, 16)",72.71246974489434,-71.72200974523415,1,0.9904599996601828,8
tanh,0.1,linear,dominant,10.0,"(32, 16)",61.56889891906901,-60.579718605787086,1,0.9891803132819182,9
tanh,0.1,linear,dominant,10.0,"(32, 16)",69.26999243362896,-68.28050466121448,1,0.9894877724144789,10
tanh,0.1,linear,dominant,10.0,"(32, 16)",64.04196740271284,-63.0515911796618,1,0.990376223051049,11
tanh,0.1,linear,dominant,10.0,"(32, 16)",63.83154342724769,-62.84086464033785,1,0.9906787869098366,12
tanh,0.1,linear,dominant,10.0,"(32, 16)",69.85177715801547,-68.86294414426288,1,0.9888330137525849,13
tanh,0.1,linear,dominant,10.0,"(32, 16)",69.38859739333816,-68.39857584204941,1,0.9900215512887546,14
identity,0.1,linear,dominant,10.0,"(32, 16)",0.005197988676515886,0.9825423891623081,1,0.987740377838824,0
identity,0.1,linear,dominant,10.0,"(32, 16)",0.0002114227477792996,0.9888372247381978,1,0.9890486474859771,1
identity,0.1,linear,dominant,10.0,"(32, 16)",0.00034151976468199674,0.9889971929125981,1,0.9893387126772801,2
identity,0.1,linear,dominant,10.0,"(32, 16)",0.0018383083572608427,0.9873726351809666,1,0.9892109435382275,3
identity,0.1,linear,dominant,10.0,"(32, 16)",0.0018915280905773546,0.9875017252905286,1,0.989393253381106,4
identity,0.1,linear,dominant,10.0,"(32, 16)",0.00021969422100276415,0.9886292228493984,1,0.9888489170704011,5
identity,0.1,linear,dominant,10.0,"(32, 16)",-1.807716789847813e-05,0.9901800050842199,1,0.9901619279163214,6
identity,0.1,linear,dominant,10.0,"(32, 16)",0.0035806747631070834,0.9856047425181449,1,0.989185417281252,7
identity,0.1,linear,dominant,10.0,"(32, 16)",-0.00013213392633204535,0.9897283296225433,1,0.9895961956962113,8
identity,0.1,linear,dominant,10.0,"(32, 16)",0.0003023408589949428,0.9893180560846765,1,0.9896203969436714,9
identity,0.1,linear,dominant,10.0,"(32, 16)",-0.0006343000661378495,0.9908458747186396,1,0.9902115746525018,10
identity,0.1,linear,dominant,10.0,"(32, 16)",-0.0008590690396582668,0.98931959702465,1,0.9884605279849917,11
identity,0.1,linear,dominant,10.0,"(32, 16)",0.00016993671835430213,0.9869206914855051,1,0.9870906282038594,12
identity,0.1,linear,dominant,10.0,"(32, 16)",3.347614054816095e-05,0.9896078292227942,1,0.9896413053633424,13
identity,0.1,linear,dominant,10.0,"(32, 16)",-2.4086603662376582e-05,0.9903357341559336,1,0.9903116475522712,14
relu,0.1,linear,dominant,10.0,"(16,)",9.777034545340076,-8.787217301430408,1,0.9898172439096686,0
relu,0.1,linear,dominant,10.0,"(16,)",12.535051906675688,-11.54516105982852,1,0.9898908468471684,1
relu,0.1,linear,dominant,10.0,"(16,)",6.315623867430122,-5.325490337001125,1,0.9901335304289968,2
relu,0.1,linear,dominant,10.0,"(16,)",12.82614113411468,-11.835339335309685,1,0.9908017988049953,3
relu,0.1,linear,dominant,10.0,"(16,)",8.503458644106312,-7.513379562508247,1,0.9900790815980643,4
relu,0.1,linear,dominant,10.0,"(16,)",7.29136955261876,-6.30051437516627,1,0.9908551774524899,5
relu,0.1,linear,dominant,10.0,"(16,)",12.829979480296718,-11.841135510696155,1,0.9888439696005632,6
relu,0.1,linear,dominant,10.0,"(16,)",7.794352368982572,-6.803720806630595,1,0.9906315623519775,7
relu,0.1,linear,dominant,10.0,"(16,)",6.920159959383019,-5.9296124971036415,1,0.9905474622793774,8
relu,0.1,linear,dominant,10.0,"(16,)",7.412714642984711,-6.4225714984183115,1,0.9901431445663996,9
relu,0.1,linear,dominant,10.0,"(16,)",9.219032747100655,-8.228992721016692,1,0.9900400260839637,10
relu,0.1,linear,dominant,10.0,"(16,)",8.767153066381754,-7.777705969996235,1,0.9894470963855182,11
relu,0.1,linear,dominant,10.0,"(16,)",8.641537760753197,-7.65150952965007,1,0.9900282311031273,12
relu,0.1,linear,dominant,10.0,"(16,)",5.797843474519352,-4.808045162130317,1,0.9897983123890349,13
relu,0.1,linear,dominant,10.0,"(16,)",11.904325906390502,-10.914575556997946,1,0.9897503493925565,14
tanh,0.1,linear,dominant,10.0,"(16,)",69.23019668664566,-68.23918752485864,1,0.9910091617870218,0
tanh,0.1,linear,dominant,10.0,"(16,)",68.25068676941345,-67.26274408876475,1,0.9879426806487009,1
tanh,0.1,linear,dominant,10.0,"(16,)",69.97176146256398,-68.98126897415975,1,0.9904924884042242,2
tanh,0.1,linear,dominant,10.0,"(16,)",68.31279002713116,-67.32381514717596,1,0.9889748799552002,3
tanh,0.1,linear,dominant,10.0,"(16,)",68.30011163159855,-67.30921947011697,1,0.9908921614815849,4
tanh,0.1,linear,dominant,10.0,"(16,)",65.24220555654213,-64.25175103959161,1,0.9904545169505163,5
tanh,0.1,linear,dominant,10.0,"(16,)",66.43198048183316,-65.44370852057364,1,0.9882719612595281,6
tanh,0.1,linear,dominant,10.0,"(16,)",64.25392452899023,-63.26392558471353,1,0.9899989442766969,7
tanh,0.1,linear,dominant,10.0,"(16,)",69.06845415791095,-68.07943126278788,1,0.9890228951230735,8
tanh,0.1,linear,dominant,10.0,"(16,)",76.33503875492795,-75.34580666548365,1,0.9892320894443072,9
tanh,0.1,linear,dominant,10.0,"(16,)",63.31433809790733,-62.323481203745466,1,0.9908568941618663,10
tanh,0.1,linear,dominant,10.0,"(16,)",71.78304858502925,-70.79320627778591,1,0.9898423072433374,11
tanh,0.1,linear,dominant,10.0,"(16,)",67.82425504232658,-66.83494428089867,1,0.9893107614279192,12
tanh,0.1,linear,dominant,10.0,"(16,)",70.82728153237085,-69.83676569911435,1,0.9905158332564971,13
tanh,0.1,linear,dominant,10.0,"(16,)",62.31860090316731,-61.328711750876515,1,0.9898891522907929,14
identity,0.1,linear,dominant,10.0,"(16,)",-5.9171830942394976e-05,0.9905206188469066,1,0.9904614470159642,0
identity,0.1,linear,dominant,10.0,"(16,)",0.0025171140171109663,0.9873227777320704,1,0.9898398917491814,1
identity,0.1,linear,dominant,10.0,"(16,)",-7.708656482086074e-05,0.9891103038614195,1,0.9890332172965987,2
identity,0.1,linear,dominant,10.0,"(16,)",0.0020207213820618852,0.988817764113387,1,0.9908384854954488,3
identity,0.1,linear,dominant,10.0,"(16,)",-0.00035116522146605433,0.989136864244997,1,0.988785699023531,4
identity,0.1,linear,dominant,10.0,"(16,)",0.0013052783314206895,0.9877234025508251,1,0.9890286808822458,5
identity,0.1,linear,dominant,10.0,"(16,)",0.0018601238696098754,0.9859773719236012,1,0.9878374957932111,6
identity,0.1,linear,dominant,10.0,"(16,)",0.0020918183015956604,0.987104968577676,1,0.9891967868792717,7
identity,0.1,linear,dominant,10.0,"(16,)",0.009990449469199025,0.9745394184866865,1,0.9845298679558855,8
identity,0.1,linear,dominant,10.0,"(16,)",0.015433612966837429,0.9755296432455814,1,0.9909632562124189,9
identity,0.1,linear,dominant,10.0,"(16,)",0.02290628834534225,0.964704086589054,1,0.9876103749343963,10
identity,0.1,linear,dominant,10.0,"(16,)",0.004680297896745733,0.9773089501457723,1,0.9819892480425181,11
identity,0.1,linear,dominant,10.0,"(16,)",0.00032906964146983686,0.9902899853904154,1,0.9906190550318852,12
identity,0.1,linear,dominant,10.0,"(16,)",0.00117869717521224,0.9906509961399375,1,0.9918296933151497,13
identity,0.1,linear,dominant,10.0,"(16,)",0.014074659726247551,0.974944714314152,1,0.9890193740403995,14
relu,0.1,linear,dominant,10.0,"(8,)",13.78800216292468,-12.796903029623419,1,0.9910991333012609,0
relu,0.1,linear,dominant,10.0,"(8,)",6.779340127899142,-5.790128425456174,1,0.9892117024429684,1
relu,0.1,linear,dominant,10.0,"(8,)",8.001623119945068,-7.011225134703995,1,0.990397985241073,2
relu,0.1,linear,dominant,10.0,"(8,)",2.658376919130237,-1.6695319043808188,1,0.988845014749418,3
relu,0.1,linear,dominant,10.0,"(8,)",12.417924515244326,-11.426931787148616,1,0.9909927280957103,4
relu,0.1,linear,dominant,10.0,"(8,)",13.658186769774945,-12.666346409904884,1,0.9918403598700604,5
relu,0.1,linear,dominant,10.0,"(8,)",19.18642052451073,-18.19774128716908,1,0.9886792373416508,6
relu,0.1,linear,dominant,10.0,"(8,)",16.766071286205676,-15.776899652976702,1,0.9891716332289744,7
relu,0.1,linear,dominant,10.0,"(8,)",9.47426406407435,-8.485285915196789,1,0.9889781488775597,8
relu,0.1,linear,dominant,10.0,"(8,)",8.289512727488663,-7.297953432253184,1,0.9915592952354794,9
relu,0.1,linear,dominant,10.0,"(8,)",6.096652125698258,-5.1085146917023945,1,0.988137433995863,10
relu,0.1,linear,dominant,10.0,"(8,)",8.245564699650066,-7.258213183497041,1,0.9873515161530243,11
relu,0.1,linear,dominant,10.0,"(8,)",12.718774457693568,-11.730189301609402,1,0.9885851560841666,12
relu,0.1,linear,dominant,10.0,"(8,)",20.23277296977465,-19.24499636884957,1,0.9877766009250808,13
relu,0.1,linear,dominant,10.0,"(8,)",20.202591112215234,-19.211633439053383,1,0.9909576731618523,14
tanh,0.1,linear,dominant,10.0,"(8,)",70.71724270098382,-69.72765823296928,1,0.9895844680145405,0
tanh,0.1,linear,dominant,10.0,"(8,)",73.42028965734157,-72.43215564120756,1,0.9881340161340096,1
tanh,0.1,linear,dominant,10.0,"(8,)",74.12069541932351,-73.1310677483362,1,0.9896276709872995,2
tanh,0.1,linear,dominant,10.0,"(8,)",72.98962192188354,-72.00255206527311,1,0.9870698566104364,3
tanh,0.1,linear,dominant,10.0,"(8,)",72.95147035304016,-71.9619486381117,1,0.9895217149284568,4
tanh,0.1,linear,dominant,10.0,"(8,)",65.28399185514125,-64.29347692995597,1,0.9905149251852798,5
tanh,0.1,linear,dominant,10.0,"(8,)",76.8693359393546,-75.8795286913989,1,0.9898072479557025,6
tanh,0.1,linear,dominant,10.0,"(8,)",91.84674735543784,-90.85953014932262,1,0.9872172061152132,7
tanh,0.1,linear,dominant,10.0,"(8,)",84.68002059314509,-83.6916316589222,1,0.9883889342228883,8
tanh,0.1,linear,dominant,10.0,"(8,)",71.5470294603009,-70.55596175048956,1,0.9910677098113521,9
tanh,0.1,linear,dominant,10.0,"(8,)",67.94154744721688,-66.95106728511152,1,0.9904801621053634,10
tanh,0.1,linear,dominant,10.0,"(8,)",74.1098411806793,-73.12030866801616,1,0.989532512663138,11
tanh,0.1,linear,dominant,10.0,"(8,)",70.54529878782726,-69.55439090928635,1,0.9909078785409159,12
tanh,0.1,linear,dominant,10.0,"(8,)",89.91953592177191,-88.93096728882881,1,0.9885686329430957,13
tanh,0.1,linear,dominant,10.0,"(8,)",75.7542524020149,-74.76367398206213,1,0.9905784199527686,14
identity,0.1,linear,dominant,10.0,"(8,)",0.005938837559475774,0.9840324582083652,1,0.9899712957678409,0
identity,0.1,linear,dominant,10.0,"(8,)",0.018399323262007994,0.969366852791785,1,0.987766176053793,1
identity,0.1,linear,dominant,10.0,"(8,)",0.008350360287037839,0.9811904452495185,1,0.9895408055365563,2
identity,0.1,linear,dominant,10.0,"(8,)",0.003979558936561656,0.9852799869499888,1,0.9892595458865504,3
identity,0.1,linear,dominant,10.0,"(8,)",0.003357419638837067,0.9871674733761158,1,0.9905248930149528,4
identity,0.1,linear,dominant,10.0,"(8,)",0.0026224213177450384,0.985543075515097,1,0.988165496832842,5
identity,0.1,linear,dominant,10.0,"(8,)",0.008187761846982222,0.9811473501478274,1,0.9893351119948096,6
identity,0.1,linear,dominant,10.0,"(8,)",0.00804963707011297,0.9811218080115276,1,0.9891714450816406,7
identity,0.1,linear,dominant,10.0,"(8,)",0.005974661012410176,0.9839933652025409,1,0.9899680262149511,8
identity,0.1,linear,dominant,10.0,"(8,)",0.0062249311461072265,0.9846549347733667,1,0.990879865919474,9
identity,0.1,linear,dominant,10.0,"(8,)",0.003768340125886227,0.9865795030816927,1,0.990347843207579,10
identity,0.1,linear,dominant,10.0,"(8,)",0.005286373117425303,0.9858397240575234,1,0.9911260971749487,11
identity,0.1,linear,dominant,10.0,"(8,)",0.0064225089676143154,0.9830396777839358,1,0.9894621867515501,12
identity,0.1,linear,dominant,10.0,"(8,)",0.008147411774214852,0.979852247517633,1,0.9879996592918479,13
identity,0.1,linear,dominant,10.0,"(8,)",0.0014426016131786623,0.9871112328312319,1,0.9885538344444106,14
relu,1.0,linear,dominant,10.0,"(100,)",6.700861532472614,-5.714547853580752,1,0.9863136788918621,0
relu,1.0,linear,dominant,10.0,"(100,)",4.191842104226643,-3.200422603712635,1,0.991419500514008,1
relu,1.0,linear,dominant,10.0,"(100,)",5.922587098568158,-4.933959472703745,1,0.9886276258644124,2
relu,1.0,linear,dominant,10.0,"(100,)",7.239272626547602,-6.248681402756213,1,0.9905912237913889,3
relu,1.0,linear,dominant,10.0,"(100,)",3.8029949849842106,-2.814105128428254,1,0.9888898565559566,4
relu,1.0,linear,dominant,10.0,"(100,)",6.38836444879307,-5.4003232356677415,1,0.9880412131253292,5
relu,1.0,linear,dominant,10.0,"(100,)",7.4964564564279454,-6.50846948313722,1,0.9879869732907254,6
relu,1.0,linear,dominant,10.0,"(100,)",5.027953636686612,-4.038213463590093,1,0.989740173096519,7
relu,1.0,linear,dominant,10.0,"(100,)",5.617456607322545,-4.6267879168058865,1,0.9906686905166583,8
relu,1.0,linear,dominant,10.0,"(100,)",4.427649581928677,-3.4369809439868035,1,0.9906686379418735,9
relu,1.0,linear,dominant,10.0,"(100,)",8.175604932558844,-7.18759090984166,1,0.988014022717185,10
relu,1.0,linear,dominant,10.0,"(100,)",4.712979076337226,-3.722394700360902,1,0.990584375976324,11
relu,1.0,linear,dominant,10.0,"(100,)",6.057913346520773,-5.071190895197534,1,0.9867224513232388,12
relu,1.0,linear,dominant,10.0,"(100,)",5.5665312931180635,-4.575940926560456,1,0.9905903665576073,13
relu,1.0,linear,dominant,10.0,"(100,)",7.035631651703276,-6.046800743296553,1,0.9888309084067225,14
tanh,1.0,linear,dominant,10.0,"(100,)",46.35790128394941,-45.37158775743508,1,0.9863135265143319,0
tanh,1.0,linear,dominant,10.0,"(100,)",47.71874351522646,-46.727957735882015,1,0.9907857793444428,1
tanh,1.0,linear,dominant,10.0,"(100,)",43.6495056845093,-42.6598675600839,1,0.9896381244253949,2
tanh,1.0,linear,dominant,10.0,"(100,)",54.84586684161576,-53.857224780758635,1,0.9886420608571272,3
tanh,1.0,linear,dominant,10.0,"(100,)",44.89355277304834,-43.904124999791335,1,0.9894277732570036,4
tanh,1.0,linear,dominant,10.0,"(100,)",45.75958965368431,-44.770188869631056,1,0.9894007840532517,5
tanh,1.0,linear,dominant,10.0,"(100,)",48.30267430320124,-47.31394936152037,1,0.9887249416808732,6
tanh,1.0,linear,dominant,10.0,"(100,)",45.74270500863583,-44.753098868045164,1,0.9896061405906658,7
tanh,1.0,linear,dominant,10.0,"(100,)",48.189389852853424,-47.19715028803215,1,0.9922395648212784,8
tanh,1.0,linear,dominant,10.0,"(100,)",43.819350350378734,-42.82716172527898,1,0.9921886250997561,9
tanh,1.0,linear,dominant,10.0,"(100,)",46.12235571037392,-45.13095517999101,1,0.9914005303829011,10
tanh,1.0,linear,dominant,10.0,"(100,)",43.253981819242206,-42.263296591337536,1,0.9906852279046731,11
tanh,1.0,linear,dominant,10.0,"(100,)",43.65477279650246,-42.66385466251827,1,0.990918133984194,12
tanh,1.0,linear,dominant,10.0,"(100,)",47.532400791041276,-46.54323676062103,1,0.9891640304202467,13
tanh,1.0,linear,dominant,10.0,"(100,)",48.2715223847243,-47.28312416276265,1,0.988398221961656,14
identity,1.0,linear,dominant,10.0,"(100,)",-3.55180131537125e-05,0.9906216100265212,1,0.9905860920133674,0
identity,1.0,linear,dominant,10.0,"(100,)",0.0005274355598954283,0.9894079059415254,1,0.9899353415014208,1
identity,1.0,linear,dominant,10.0,"(100,)",0.003586401782618376,0.9829543678456861,1,0.9865407696283045,2
identity,1.0,linear,dominant,10.0,"(100,)",-0.00025399124591951594,0.9883441965415098,1,0.9880902052955903,3
identity,1.0,linear,dominant,10.0,"(100,)",-0.0002488141185428283,0.9905610734127475,1,0.9903122592942046,4
identity,1.0,linear,dominant,10.0,"(100,)",0.00011612584110254343,0.9887539170133688,1,0.9888700428544713,5
identity,1.0,linear,dominant,10.0,"(100,)",5.981797606979811e-05,0.9916988054083604,1,0.9917586233844302,6
identity,1.0,linear,dominant,10.0,"(100,)",0.001532827278663107,0.9867817137352711,1,0.9883145410139342,7
identity,1.0,linear,dominant,10.0,"(100,)",-1.680833124462211e-06,0.9888832041254288,1,0.9888815232923044,8
identity,1.0,linear,dominant,10.0,"(100,)",-0.00020432675494497232,0.9886391258767824,1,0.9884347991218374,9
identity,1.0,linear,dominant,10.0,"(100,)",-0.0016666625617942632,0.9878927776883948,1,0.9862261151266005,10
identity,1.0,linear,dominant,10.0,"(100,)",0.009667266995845969,0.9797346433784802,1,0.9894019103743261,11
identity,1.0,linear,dominant,10.0,"(100,)",-1.0827299597226947e-05,0.9890192282567735,1,0.9890084009571762,12
identity,1.0,linear,dominant,10.0,"(100,)",0.0015488095442320882,0.9879155349774673,1,0.9894643445216994,13
identity,1.0,linear,dominant,10.0,"(100,)",0.0005827671810867407,0.9890340565299731,1,0.9896168237110599,14
relu,1.0,linear,dominant,10.0,"(32, 16)",4.511905129821144,-3.524171014347626,1,0.9877341154735176,0
relu,1.0,linear,dominant,10.0,"(32, 16)",2.1171843992371517,-1.127530751497809,1,0.9896536477393425,1
relu,1.0,linear,dominant,10.0,"(32, 16)",1.2911422602291096,-0.30174068754493444,1,0.9894015726841753,2
relu,1.0,linear,dominant,10.0,"(32, 16)",1.9694879628353135,-0.9806479968573873,1,0.9888399659779261,3
relu,1.0,linear,dominant,10.0,"(32, 16)",2.4100857997388174,-1.4243132618635808,1,0.9857725378752368,4
relu,1.0,linear,dominant,10.0,"(32, 16)",0.6692271988343547,0.3198317596920902,1,0.9890589585264449,5
relu,1.0,linear,dominant,10.0,"(32, 16)",1.2076595845761628,-0.21654854842342752,1,0.9911110361527353,6
relu,1.0,linear,dominant,10.0,"(32, 16)",2.447520654587922,-1.4577609034023942,1,0.989759751185528,7
relu,1.0,linear,dominant,10.0,"(32, 16)",4.037021366799625,-3.0493113783437638,1,0.9877099884558613,8
relu,1.0,linear,dominant,10.0,"(32, 16)",2.884921153697847,-1.8944552982565779,1,0.9904658554412694,9
relu,1.0,linear,dominant,10.0,"(32, 16)",4.516383902180918,-3.527011238001095,1,0.9893726641798224,10
relu,1.0,linear,dominant,10.0,"(32, 16)",2.8389910309970943,-1.849147765391534,1,0.9898432656055604,11
relu,1.0,linear,dominant,10.0,"(32, 16)",0.9323580795109293,0.05635831126419388,1,0.9887163907751232,12
relu,1.0,linear,dominant,10.0,"(32, 16)",2.53110665100097,-1.5417567277764457,1,0.9893499232245243,13
relu,1.0,linear,dominant,10.0,"(32, 16)",1.672114047471407,-0.6819294508828069,1,0.9901845965886001,14
tanh,1.0,linear,dominant,10.0,"(32, 16)",59.01116135063031,-58.02217874278065,1,0.9889826078496546,0
tanh,1.0,linear,dominant,10.0,"(32, 16)",74.68744348546171,-73.69990511248793,1,0.9875383729737879,1
tanh,1.0,linear,dominant,10.0,"(32, 16)",69.81166818347492,-68.82176765365466,1,0.9899005298202622,2
tanh,1.0,linear,dominant,10.0,"(32, 16)",68.125958931559,-67.13571797752411,1,0.9902409540348943,3
tanh,1.0,linear,dominant,10.0,"(32, 16)",64.81180407941058,-63.82557484105392,1,0.9862292383566547,4
tanh,1.0,linear,dominant,10.0,"(32, 16)",63.61443200183617,-62.62550464172536,1,0.988927360110812,5
tanh,1.0,linear,dominant,10.0,"(32, 16)",72.36795604325627,-71.37863774538688,1,0.9893182978693892,6
tanh,1.0,linear,dominant,10.0,"(32, 16)",68.35790407011854,-67.36794332248775,1,0.9899607476307837,7
tanh,1.0,linear,dominant,10.0,"(32, 16)",76.03517087876305,-75.0472411386422,1,0.987929740120851,8
tanh,1.0,linear,dominant,10.0,"(32, 16)",59.63336464250099,-58.64344961905816,1,0.9899150234428326,9
tanh,1.0,linear,dominant,10.0,"(32, 16)",66.90440239573866,-65.91464136362026,1,0.9897610321183923,10
tanh,1.0,linear,dominant,10.0,"(32, 16)",66.85837045634484,-65.86888693858648,1,0.9894835177583624,11
